Tipo,Cidade,Estado,Vagas,Quartos,Area,Banheiros,Preco
Casa,Balneário São José I,Itapoá,2,3,71,2,35000000.0
Casa,Balneário São José I,Itapoá,2,3,71,2,35000000.0
Sobrado,Fraron,Pato Branco,1,3,96,3,35000000.0
Apartamento,Vila Izabel,Curitiba,1,3,100,1,35000000.0
Casa,Nações,Fazenda Rio Grande,2,2,90,2,35000000.0
Casa,Balneário São José Ii,Itapoá,1,1,85,1,35000000.0
Apartamento,Emiliano Perneta,Pinhais,0,3,73,1,35000000.0
Apartamento,Cristo Rei,Curitiba,1,2,91,2,35000000.0
Casa,Osasco,Colombo,1,3,60,2,35000000.0
Sobrado,Tatuquara,Curitiba,1,2,60,2,35000000.0
Casa,Vila Guarani,Colombo,0,4,300,1,35000000.0
Sobrado,Portinho De Baixo,Antonina,0,3,100,0,35000000.0
Apartamento,Estrela,Ponta Grossa,1,3,103,2,35000000.0
Sobrado,Xaxim,Curitiba,2,3,97,2,35000000.0
Apartamento,Emiliano Perneta,Pinhais,1,2,106,1,35000000.0
Sobrado,Atuba,Colombo,1,3,96,3,35000000.0
Casa,Weissópolis,Pinhais,2,2,55,1,35000000.0
Apartamento,Vista Alegre,Curitiba,1,3,104,2,35000000.0
Apartamento,Afonso Pena,São José Dos Pinhais,1,3,94,1,35000000.0
Sobrado,Balneário Itapoá,Itapoá,1,2,167,3,35000000.0
Casa,Chapada,Ponta Grossa,5,4,150,1,35000000.0
Casa,Fazendinha,Curitiba,1,3,54,1,35000000.0
Sobrado,Santa Cândida,Curitiba,3,3,140,2,35000000.0
Casa,Sítio Cercado,Curitiba,2,3,140,2,35000000.0
Sobrado,Sítio Cercado,Curitiba,3,4,180,3,35000000.0
Casa,Alto Boqueirão,Curitiba,3,3,174,1,35000000.0
Sobrado,Boqueirão,Curitiba,2,4,140,2,35000000.0
Casa,Neves,Ponta Grossa,2,3,175,1,35000000.0
Casa,Balneário Volta Ao Mundo I,Itapoá,1,3,75,2,35000000.0
Casa,João Costa,Joinville,2,3,120,1,35000000.0
Casa,Fraron,Pato Branco,1,3,87,2,35000000.0
Casa,São Francisco,Pato Branco,2,2,54,1,35000000.0
Sobrado,Boqueirão,Curitiba,2,3,76,3,35000000.0
Apartamento,Novo Mundo,Curitiba,1,3,92,1,35000000.0
Casa,Boqueirão,Curitiba,0,2,90,1,35000000.0
Casa,Sítio Cercado,Curitiba,2,5,130,3,35000000.0
Casa,São Vicente,Pato Branco,0,0,618,0,35000000.0
Casa,Albatroz,Matinhos,2,2,68,3,35000000.0
Sobrado,Boqueirão,Curitiba,1,3,81,1,35000000.0
Apartamento,Bacacheri,Curitiba,1,3,84,2,35000000.0
Apartamento,Ahú,Curitiba,1,2,101,1,35000000.0
Casa,Pinheirinho,Curitiba,2,2,51,1,35000000.0
Casa,São Dimas,Colombo,2,3,67,1,35000000.0
Sobrado,Cidade Industrial,Curitiba,2,4,120,2,35000000.0
Sobrado,Bairro Alto,Curitiba,2,3,78,2,35000000.0
Sobrado,Iguaçu,Fazenda Rio Grande,0,3,82,3,35000000.0
Casa,Paloma,Colombo,1,3,120,1,34990000.0
Sobrado,Jardim Itália,Colombo,1,2,150,1,34990000.0
Sobrado,Sítio Cercado,Curitiba,1,2,80,0,34900000.0
Casa,Monções,Matinhos,2,2,61,2,34900000.0
Apartamento,Mercês,Curitiba,1,3,123,2,34900000.0
Apartamento,Tabuleiro,Matinhos,1,1,65,1,34900000.0
Apartamento,Weissópolis,Pinhais,1,2,87,1,34900000.0
Casa,Cidade Industrial,Curitiba,0,4,150,2,34900000.0
Casa,Bom Retiro,Matinhos,2,3,90,3,34900000.0
Casa,Alto Boqueirão,Curitiba,2,3,71,1,34900000.0
Apartamento,Água Verde,Curitiba,1,2,114,2,34900000.0
Apartamento,Amadori,Pato Branco,1,3,73,1,34900000.0
Casa,Alto Boqueirão,Curitiba,2,3,60,1,34900000.0
Apartamento,Balneário Itapoá,Itapoá,1,2,70,2,34900000.0
Apartamento,Hauer,Curitiba,1,2,51,1,34832800.0
Casa,Campo Pequeno,Colombo,0,3,117,1,34800000.0
Sobrado,Santa Cândida,Curitiba,2,3,130,3,34700000.0
Garden,Água Verde,Curitiba,1,1,69,0,34695127.0
Casa,Vila São José,Colombo,2,3,66,2,34500000.0
Apartamento,Água Verde,Curitiba,0,3,92,2,34500000.0
Apartamento,Hauer,Curitiba,1,3,83,2,34500000.0
Apartamento,Água Verde,Curitiba,1,3,93,1,34500000.0
Casa,Vila São José,Colombo,2,3,66,2,34500000.0
Casa,Afonso Pena,São José Dos Pinhais,2,3,60,1,34500000.0
Apartamento,Pinheirinho,Curitiba,1,2,83,1,34500000.0
Casa,Cidade Industrial,Curitiba,2,2,65,1,34500000.0
Sobrado,Contorno,Ponta Grossa,3,2,72,2,34500000.0
Sobrado,Santa Cândida,Curitiba,2,2,64,2,34500000.0
Casa,Uberaba,Curitiba,1,3,104,1,34500000.0
Casa,Vila Antônio Seguro,Campo Largo,0,3,75,2,34500000.0
Apartamento,Santa Felicidade,Curitiba,1,1,83,1,34500000.0
Apartamento,Jardim Amélia,Pinhais,1,2,91,1,34500000.0
Sobrado,Bairro Alto,Curitiba,2,3,76,2,34500000.0
Apartamento,Capão Raso,Curitiba,1,2,44,1,34404338.0
Apartamento,Alto Tarumã,Pinhais,0,2,55,1,34235300.0
Apartamento,Alto Tarumã,Pinhais,0,0,52,0,34235300.0
Apartamento,Alto Tarumã,Pinhais,1,2,52,1,34235300.0
Apartamento,Alto Tarumã,Pinhais,1,2,55,1,34235300.0
Apartamento,Alphaville Graciosa,Pinhais,0,2,52,0,34235300.0
Apartamento,Alphaville Graciosa,Pinhais,1,2,52,1,34235300.0
Apartamento,Alto Tarumã,Pinhais,0,2,55,1,34235300.0
Apartamento,Alto Tarumã,Pinhais,1,2,55,0,34235300.0
Apartamento,Alto Tarumã,Pinhais,0,2,55,1,34235300.0
Apartamento,Alto Tarumã,Pinhais,0,2,52,0,34235300.0
Apartamento,Alto Tarumã,Pinhais,0,2,52,0,34235300.0
Apartamento,Lindóia,Curitiba,1,2,81,2,34000000.0
Casa,Alto Boqueirão,Curitiba,0,2,72,1,34000000.0
Apartamento,Centro,Curitiba,1,2,83,1,34000000.0
Apartamento,Balneário Itapoá,Itapoá,1,2,70,2,34000000.0
Studio,Rebouças,Curitiba,1,1,59,1,34000000.0
Apartamento,Hauer,Curitiba,1,3,86,2,34000000.0
Casa,Balneario Gaivotas,Matinhos,2,2,55,2,34000000.0
Casa,São Marcos,Campo Largo,1,3,73,1,34000000.0
Apartamento,Santa Quitéria,Curitiba,1,3,108,2,34000000.0
Casa,Jardim Das Graças,Colombo,2,3,80,1,34000000.0
Casa,Xaxim,Curitiba,3,3,75,2,34000000.0
Apartamento,São Francisco,Curitiba,1,3,121,2,34000000.0
Sobrado,Uberaba,Curitiba,1,2,110,2,34000000.0
Apartamento,Capão Raso,Curitiba,1,2,65,1,34000000.0
Apartamento,Pinheirinho,Curitiba,1,3,85,2,34000000.0
Casa,Tatuquara,Curitiba,3,10,280,5,34000000.0
Apartamento,Xaxim,Curitiba,1,3,119,2,34000000.0
Apartamento,Caioba,Matinhos,0,2,63,0,34000000.0
Apartamento,Novo Mundo,Curitiba,1,3,112,2,34000000.0
Casa,Jardim Das Graças,Colombo,2,3,60,1,33960000.0
Casa,Jardim Das Graças,Colombo,2,3,60,2,33960000.0
Apartamento,Centro,Pato Branco,1,1,42,1,33900000.0
Sobrado,Fraron,Pato Branco,2,2,69,2,33900000.0
Sobrado,Umbará,Curitiba,2,2,72,2,33900000.0
Apartamento,São Cristóvão,São José Dos Pinhais,1,3,63,1,33900000.0
Apartamento,Centro,Pato Branco,1,3,135,2,33900000.0
Casa,São Gabriel,Colombo,1,3,78,1,33900000.0
Apartamento,Água Verde,Curitiba,1,2,106,2,33800000.0
Apartamento,Atuba,Colombo,2,3,81,2,33700000.0
Casa,Jardim Monza,Colombo,3,2,60,2,33500000.0
Apartamento,Jardim Amélia,Pinhais,1,2,95,1,33500000.0
Apartamento,Jardim Amélia,Pinhais,1,2,93,1,33500000.0
Apartamento,Vila Izabel,Curitiba,1,3,97,1,33500000.0
Apartamento,Alto Da Rua Xv,Curitiba,1,2,84,1,33500000.0
Casa,Afonso Pena,São José Dos Pinhais,3,3,62,1,33500000.0
Apartamento,Estradinha,Paranaguá,1,2,78,2,33500000.0
Apartamento,Centro,Curitiba,0,3,77,2,33500000.0
Apartamento,São Francisco,Curitiba,3,1,41,1,33500000.0
Apartamento,Loteamento Montparnasse,Almirante Tamandaré,1,2,60,1,33500000.0
Casa,Jardim Monza,Colombo,3,2,60,2,33500000.0
Sobrado,Jardim Quitandinha,Colombo,2,3,65,2,33500000.0
Apartamento,Centro,Curitiba,0,3,115,2,33250000.0
Apartamento,Hugo Lange,Curitiba,1,3,72,2,33000000.0
Casa,Jardim Lise,Campo Largo,2,3,75,0,33000000.0
Casa,Cidade Industrial,Curitiba,2,3,110,2,33000000.0
Apartamento,Batel,Curitiba,0,3,76,1,33000000.0
Apartamento,Água Verde,Curitiba,1,2,76,1,33000000.0
Casa,Sítio Cercado,Curitiba,2,2,100,1,33000000.0
Sobrado,Santa Cândida,Curitiba,3,5,210,2,33000000.0
Casa,Abranches,Curitiba,2,3,90,2,33000000.0
Casa,Fraron,Pato Branco,1,2,66,2,33000000.0
Sobrado,Fraron,Pato Branco,1,2,78,2,33000000.0
Apartamento,Centro,Curitiba,0,1,55,1,33000000.0
Casa,Ipê,São José Dos Pinhais,1,3,64,1,33000000.0
Casa,Campo Pequeno,Colombo,2,3,101,1,33000000.0
Apartamento,Jardim Amélia,Pinhais,1,3,79,1,33000000.0
Casa,Sítio Cercado,Curitiba,1,2,82,1,33000000.0
Sobrado,Pinheirinho,Curitiba,2,2,63,2,33000000.0
Casa,Alto Boqueirão,Curitiba,2,2,90,1,33000000.0
Casa,Maracana,Colombo,2,3,65,1,33000000.0
Casa,Cidade Industrial,Curitiba,1,2,56,1,33000000.0
Apartamento,Atuba,Curitiba,1,3,59,0,33000000.0
Sobrado,Pinheirinho,Pato Branco,1,2,64,1,33000000.0
Apartamento,Balneário Eliane,Guaratuba,1,2,83,2,33000000.0
Casa,São Marcos,Campo Largo,4,3,95,1,33000000.0
Apartamento,Xaxim,Curitiba,1,3,81,1,33000000.0
Apartamento,Centro,Pato Branco,1,1,87,1,33000000.0
Casa,Contorno,Ponta Grossa,2,3,114,2,33000000.0
Casa,Fraron,Pato Branco,2,2,69,1,33000000.0
Casa,Cruzeiro,São José Dos Pinhais,1,2,74,1,33000000.0
Apartamento,Vila São José,Colombo,3,3,90,2,33000000.0
Casa,Alto Boqueirão,Curitiba,1,3,70,2,33000000.0
Apartamento,Atuba,Curitiba,2,2,100,1,33000000.0
Apartamento,Jardim Amélia,Pinhais,1,3,79,1,33000000.0
Casa,Sítio Cercado,Curitiba,0,2,80,2,33000000.0
Casa,Barreirinha,Curitiba,2,2,100,2,33000000.0
Casa,Loteamento São Francisco De Assis,Campo Largo,2,3,69,2,33000000.0
Sobrado,Eucaliptos,Fazenda Rio Grande,2,3,88,2,32999900.0
Apartamento,Xaxim,Curitiba,1,3,69,2,32990000.0
Casa,Jardim Monza,Colombo,1,3,54,1,32990000.0
Apartamento,Pinheirinho,Pato Branco,1,2,105,1,32916392.0
Casa,Sítio Cercado,Curitiba,3,3,58,1,32900000.0
Sobrado,Fraron,Pato Branco,1,2,58,2,32900000.0
Apartamento,Aristocrata,São José Dos Pinhais,2,2,128,1,32900000.0
Casa,Jardim Suécia,Almirante Tamandaré,1,2,100,1,32900000.0
Casa,Jardim Josiane,Almirante Tamandaré,1,3,79,2,32900000.0
Casa,Jardim Josiane,Almirante Tamandaré,1,3,79,2,32900000.0
Apartamento,Fanny,Curitiba,1,2,91,1,32900000.0
Apartamento,Vila Izabel,Curitiba,1,2,78,1,32900000.0
Casa,Jardim Cristina,Colombo,2,2,111,1,32890000.0
Apartamento,Bigorrilho,Curitiba,1,2,86,1,32500000.0
Apartamento,Centro,Curitiba,0,2,34,1,32500000.0
Apartamento,Campina Da Barra,Araucária,1,3,63,1,32500000.0
Apartamento,Água Verde,Curitiba,1,3,103,2,32500000.0
Apartamento,Bacacheri,Curitiba,1,3,125,1,32500000.0
Casa,Balneário Volta Ao Mundo I,Itapoá,1,2,59,2,32500000.0
Casa,Umbará,Curitiba,2,3,70,0,32500000.0
Casa,Itapema Do Norte,Itapoá,2,2,56,2,32500000.0
Apartamento,Centro,Curitiba,0,2,49,1,32500000.0
Casa,Balneário Volta Ao Mundo I,Itapoá,1,2,59,2,32500000.0
Apartamento,Alto Da Rua Xv,Curitiba,1,2,76,1,32500000.0
Casa,São Gabriel,Colombo,1,2,53,2,32450000.0
Apartamento,Cidade Industrial,Curitiba,1,3,72,2,32300000.0
Sobrado,Jardim São Vicente,Campo Largo,0,3,70,2,32200000.0
Studio,Água Verde,Curitiba,0,1,44,1,32000193.0
Casa,Cajuru,Curitiba,2,3,57,2,32000000.0
Casa,Costa Azul,Matinhos,1,2,59,2,32000000.0
Apartamento,Cidade Industrial,Curitiba,1,3,69,2,32000000.0
Apartamento,Portão,Curitiba,1,3,66,2,32000000.0
Casa,Vila Campesi,Campo Largo,1,3,113,1,32000000.0
Casa,Vila Alto Da Cruz Ii,Colombo,1,3,150,1,32000000.0
Apartamento,Campo Comprido,Curitiba,2,3,70,2,32000000.0
Apartamento,Santa Cândida,Curitiba,1,2,87,1,32000000.0
Casa,Núcleo Habitacional Doutor Abranches Guimarães,Campo Largo,1,2,200,2,32000000.0
Apartamento,Centro,Pinhais,1,2,79,2,32000000.0
Casa,Alto Tarumã,Pinhais,0,2,40,1,32000000.0
Casa,Nereidas De Guaratuba,Guaratuba,4,5,150,2,32000000.0
Casa,Uvaranas,Ponta Grossa,3,4,89,1,32000000.0
Casa,Tatuquara,Curitiba,2,3,150,0,32000000.0
Casa,Iguaçu,Fazenda Rio Grande,1,3,63,1,32000000.0
Apartamento,Xaxim,Curitiba,1,3,120,2,32000000.0
Apartamento,Centro,Pato Branco,1,3,83,1,32000000.0
Casa,Santa Cândida,Curitiba,2,2,53,1,32000000.0
Casa,Monções,Pontal Do Paraná,2,2,55,2,32000000.0
Apartamento,Capão Raso,Curitiba,1,2,65,1,32000000.0
Casa,Cidade Industrial,Curitiba,1,3,59,1,32000000.0
Apartamento,Água Verde,Curitiba,1,2,59,1,32000000.0
Apartamento,Atuba,Curitiba,1,3,59,1,32000000.0
Apartamento,Capão Da Imbuia,Curitiba,1,3,117,1,32000000.0
Casa,Boqueirão,Curitiba,2,2,60,1,32000000.0
Studio,Centro,Curitiba,1,1,51,1,32000000.0
Sobrado,Capão Raso,Curitiba,1,3,140,2,32000000.0
Apartamento,Capão Raso,Curitiba,1,3,79,1,32000000.0
Casa,Balneário Itapema Do Norte,Itapoá,3,3,109,1,32000000.0
Sobrado,Sítio Cercado,Curitiba,2,2,74,2,32000000.0
Apartamento,Água Verde,Curitiba,1,3,130,3,32000000.0
Casa,Jardim Das Graças,Colombo,2,3,170,3,32000000.0
Apartamento,Água Verde,Curitiba,0,3,77,1,32000000.0
Apartamento,Centro,Curitiba,1,1,27,1,32000000.0
Apartamento,Centro,Curitiba,0,1,23,1,32000000.0
Apartamento,Novo Mundo,Curitiba,1,2,97,2,32000000.0
Casa,Cidade Industrial,Curitiba,1,3,110,2,32000000.0
Casa,Alto Boqueirão,Curitiba,4,2,42,1,32000000.0
Apartamento,Ahú,Curitiba,2,2,107,2,32000000.0
Casa,Tabuleiro,Matinhos,1,3,190,2,32000000.0
Casa,Vila Glória,Campo Largo,1,3,61,1,32000000.0
Casa,Colônia São Venâncio,Almirante Tamandaré,1,3,134,0,32000000.0
Apartamento,Jardim Marambaia,Colombo,1,2,89,1,32000000.0
Casa,Balneário Paese,Itapoá,2,2,119,1,32000000.0
Apartamento,Capão Raso,Curitiba,1,3,85,1,32000000.0
Apartamento,Cidade Industrial,Curitiba,1,2,58,1,32000000.0
Sobrado,Sítio Cercado,Curitiba,3,4,110,1,32000000.0
Casa,Cajuru,Curitiba,1,2,76,1,32000000.0
Sobrado,Sítio Cercado,Curitiba,2,3,89,2,32000000.0
Apartamento,Centro,Curitiba,0,2,48,1,31950000.0
Casa,Balneário Grajaú,Pontal Do Paraná,1,3,65,2,31900000.0
Apartamento,Costa E Silva,Joinville,1,2,127,1,31900000.0
Casa,Balneário Princesa Do Mar,Itapoá,3,2,90,1,31900000.0
Casa,Planta Santa Tereza,Colombo,4,3,54,2,31800000.0
Casa,Jardim Arruda,Colombo,1,3,62,2,31700000.0
Apartamento,Fanny,Curitiba,1,2,76,2,31700000.0
Apartamento,Uberaba,Curitiba,1,3,72,2,31500000.0
Apartamento,Atuba,Colombo,1,3,58,2,31500000.0
Apartamento,Cristo Rei,Curitiba,1,3,76,1,31500000.0
Apartamento,Bigorrilho,Curitiba,0,2,78,2,31500000.0
Apartamento,Pacaembu,Cascavel,1,3,63,0,31500000.0
Apartamento,Bacacheri,Curitiba,1,3,93,1,31500000.0
Apartamento,Centro,Ponta Grossa,1,1,85,1,31500000.0
Apartamento,Pinheirinho,Curitiba,1,2,83,1,31500000.0
Casa,Sítio Cercado,Curitiba,3,3,100,2,31500000.0
Casa,Nações,Fazenda Rio Grande,2,3,54,1,31500000.0
Casa,Alto Boqueirão,Curitiba,1,4,120,2,31500000.0
Apartamento,São Francisco,Curitiba,1,1,78,1,31500000.0
Apartamento,Tingui,Curitiba,1,2,81,1,31500000.0
Casa,Eucaliptos,Fazenda Rio Grande,3,2,62,1,31200000.0
Apartamento,Centro,Curitiba,1,1,75,2,31000000.0
Casa,Shangri-La,Pontal Do Paraná,3,3,112,1,31000000.0
Casa,Centro,Itapoá,2,2,57,1,31000000.0
Casa,Bonsucesso,Guarapuava,0,3,70,1,31000000.0
Apartamento,Centro,Curitiba,0,2,60,1,31000000.0
Apartamento,Bacacheri,Curitiba,1,3,88,2,31000000.0
Casa,Capela Velha,Araucária,2,2,48,1,31000000.0
Apartamento,Pinheirinho,Curitiba,1,2,65,1,31000000.0
Apartamento,Campina Do Siqueira,Curitiba,1,2,103,1,31000000.0
Apartamento,Jardim Amélia,Pinhais,1,2,85,1,31000000.0
Casa,Jardim Santa Fé,Colombo,2,2,80,1,31000000.0
Apartamento,Novo Mundo,Curitiba,1,3,72,2,31000000.0
Apartamento,Mercês,Curitiba,0,2,89,1,31000000.0
Casa,Eucaliptos,Fazenda Rio Grande,3,3,55,1,31000000.0
Casa,Nereidas,Guaratuba,2,3,60,2,31000000.0
Casa,Paloma,Colombo,2,3,107,1,31000000.0
Apartamento,Cristo Rei,Curitiba,1,2,75,1,31000000.0
Apartamento,Centro,Ponta Grossa,1,1,64,1,31000000.0
Apartamento,Fanny,Curitiba,1,2,76,2,31000000.0
Casa,Conjunto Águas Claras,Campo Largo,1,3,59,1,31000000.0
Sobrado,Ganchinho,Curitiba,2,3,91,1,31000000.0
Apartamento,Centro,Ponta Grossa,0,3,116,2,31000000.0
Casa,Eliana,Guaratuba,2,2,46,1,31000000.0
Casa,Jardim Ana Rosa Ii,Colombo,1,3,52,1,31000000.0
Casa,Gralha Azul,Pato Branco,1,2,90,2,31000000.0
Apartamento,Lindóia,Curitiba,1,2,76,2,31000000.0
Casa,Alto Boqueirão,Curitiba,2,2,210,1,30900000.0
Casa,Vila Maria Do Rosário,Colombo,2,3,60,1,30900000.0
Casa,Cachoeira,Almirante Tamandaré,1,3,61,2,30900000.0
Casa,Colônia Vila Prado,Almirante Tamandaré,1,3,63,2,30700000.0
Casa,Boqueirão,Curitiba,1,3,120,1,30500000.0
Apartamento,Centro,Curitiba,0,1,67,1,30500000.0
Apartamento,Centro,Curitiba,0,2,69,2,30500000.0
Apartamento,Jardim Flórida,Campina Grande Do Sul,2,3,109,1,30500000.0
Casa,São Francisco,Pato Branco,1,3,56,1,30495598.0
Studio,Centro,Curitiba,0,1,29,1,30400000.0
Apartamento,Costa E Silva,Joinville,1,2,90,1,30000000.0
Apartamento,Uvaranas,Ponta Grossa,2,3,121,2,30000000.0
Casa,Canoas,Pontal Do Paraná,0,2,0,1,30000000.0
Apartamento,Weissópolis,Pinhais,1,2,63,1,30000000.0
Apartamento,Cristo Rei,Curitiba,1,2,84,1,30000000.0
Casa,Campo De Santana,Curitiba,0,3,60,1,30000000.0
Apartamento,Estrela,Ponta Grossa,0,1,40,1,30000000.0
Casa,Morro Alto,Guarapuava,0,2,49,1,30000000.0
Casa,Balneário Caravelas,Matinhos,3,2,51,1,30000000.0
Casa,São Gabriel,Colombo,0,3,100,1,30000000.0
Casa,Uvaranas,Ponta Grossa,4,3,273,0,30000000.0
Casa,Jardim Giannini,Almirante Tamandaré,0,3,102,0,30000000.0
Casa,Boqueirão,Curitiba,3,4,100,3,30000000.0
Casa,Jardim Giannini,Almirante Tamandaré,0,2,75,2,30000000.0
Casa,Campina Da Barra,Araucária,0,2,50,2,30000000.0
Casa,Jardim Guaraituba,Colombo,1,3,55,1,30000000.0
Apartamento,Capão Raso,Curitiba,1,3,122,1,30000000.0
Casa,Sudoeste,Pato Branco,2,3,60,2,30000000.0
Casa,Alto Boqueirão,Curitiba,2,5,140,3,30000000.0
Casa,Sítio Cercado,Curitiba,2,2,80,1,30000000.0
Casa,Guatupê,São José Dos Pinhais,1,3,97,1,30000000.0
Casa,Estrela,Ponta Grossa,4,4,139,1,30000000.0
Casa,Nações,Fazenda Rio Grande,0,4,140,1,30000000.0
Casa,Alto Boqueirao,Curitiba,2,3,115,2,30000000.0
Apartamento,São Francisco,Curitiba,1,3,103,1,30000000.0
Apartamento,Cristo Rei,Curitiba,1,2,75,0,30000000.0
Sobrado,Uberaba,Curitiba,2,3,216,2,30000000.0
Casa,Iguaçu,Fazenda Rio Grande,2,3,100,3,30000000.0
Casa,Princesa Do Mar,Itapoá,1,2,80,1,30000000.0
Casa,Tatuquara,Curitiba,2,2,34,1,30000000.0
Casa,Boa Vista,Ponta Grossa,5,2,38,2,30000000.0
Casa,Vila Iná,São José Dos Pinhais,2,7,237,3,30000000.0
Casa,Patrick Ii,Pontal Do Paraná,1,2,62,1,30000000.0
Casa,Junara,Matinhos,3,2,80,1,30000000.0
Casa,Vila Alto Pinheiros,Almirante Tamandaré,0,2,122,1,30000000.0
Casa,Vila Graziela,Almirante Tamandaré,2,3,150,1,30000000.0
Sobrado,Uberaba,Curitiba,0,2,156,1,30000000.0
Casa,Cidade Industrial,Curitiba,2,3,80,2,30000000.0
Apartamento,Santa Cândida,Curitiba,1,2,77,1,29999999.0
Apartamento,Seminário,Curitiba,1,3,74,1,29990000.0
Casa,São Gabriel,Colombo,1,3,90,1,29990000.0
Casa,Jardim Guaraituba,Colombo,1,3,70,1,29990000.0
Sobrado,Cidade Industrial,Curitiba,2,2,126,2,29900000.0
Apartamento,Fazendinha,Curitiba,1,3,85,2,29900000.0
Studio,Centro,Curitiba,1,1,67,1,29900000.0
Apartamento,Cidade Jardim,São José Dos Pinhais,1,2,51,1,29900000.0
Apartamento,Cidade Industrial,Curitiba,1,3,78,1,29900000.0
Casa,Paloma,Colombo,2,3,53,1,29900000.0
Casa,Planta Santa Tereza,Colombo,3,3,256,2,29900000.0
Apartamento,São Francisco,Curitiba,0,2,115,2,29900000.0
Apartamento,Tingui,Curitiba,1,3,72,1,29900000.0
Apartamento,Centro,Curitiba,0,1,46,1,29900000.0
Apartamento,Lindóia,Curitiba,1,2,74,2,29900000.0
Apartamento,Capão Raso,Curitiba,1,3,80,1,29900000.0
Casa,Parque Residencial Santa Terezinha Ii,Colombo,2,4,58,2,29900000.0
Sobrado,Cajuru,Curitiba,1,4,121,1,29900000.0
Casa,Uberaba,Curitiba,2,2,108,1,29900000.0
Sobrado,Alto Boqueirão,Curitiba,2,3,76,2,29900000.0
Casa,Sítio Cercado,Curitiba,2,2,110,1,29900000.0
Casa,Jardim Amélia,Pinhais,2,2,70,1,29900000.0
Casa,Rio Pequeno,São José Dos Pinhais,2,3,84,1,29900000.0
Casa,Figueira Do Itapoá,Itapoá,3,3,133,2,29900000.0
Sobrado,Vila Guaraci,Colombo,1,3,110,1,29900000.0
Casa,Alto Boqueirão,Curitiba,2,3,90,2,29900000.0
Apartamento,Uberaba,Curitiba,1,3,60,1,29900000.0
Casa,Umbará,Curitiba,3,4,120,2,29900000.0
Apartamento,Sertãozinho,Matinhos,0,2,68,1,29900000.0
Sobrado,Boa Vista,Curitiba,2,3,93,2,29800000.0
Apartamento,Santa Cândida,Curitiba,1,2,76,1,29800000.0
Casa,Paloma,Colombo,1,3,61,1,29800000.0
Casa,Novo Horizonte,Pato Branco,1,3,187,2,29800000.0
Apartamento,Pineville,Pinhais,1,3,77,2,29800000.0
Casa,Planalto,Pato Branco,6,4,178,3,29800000.0
Casa,São Vicente,Pato Branco,2,4,200,2,29800000.0
Apartamento,Seminário,Curitiba,1,2,83,1,29800000.0
Apartamento,Bairro Alto,Curitiba,2,2,92,1,29800000.0
Casa,Águas Claras,Campo Largo,1,3,67,2,29799000.0
Apartamento,Santo Antônio,Joinville,1,2,87,1,29765951.0
Apartamento,Anita Garibaldi,Joinville,1,2,79,1,29738900.0
Apartamento,Anita Garibaldi,Joinville,1,2,79,2,29734950.0
Apartamento,Bairro Alto,Curitiba,1,2,60,1,29700000.0
Apartamento,Costeira,São José Dos Pinhais,0,2,74,1,29700000.0
Casa,Ouro Fino,São José Dos Pinhais,3,3,120,1,29700000.0
Apartamento,Centro,Curitiba,0,1,38,1,29689360.0
Casa,Balneário Say Mirim,Itapoá,1,2,59,2,29500000.0
Casa,Balneário Say Mirim,Itapoá,1,2,59,2,29500000.0
Apartamento,Cidade Jardim,São José Dos Pinhais,1,2,53,1,29500000.0
Apartamento,Cidade Jardim,São José Dos Pinhais,1,3,87,1,29500000.0
Apartamento,Água Verde,Curitiba,1,2,84,1,29500000.0
Casa,Colônia Dona Luíza,Ponta Grossa,3,2,138,1,29500000.0
Apartamento,São Francisco,Curitiba,1,3,86,1,29500000.0
Casa,Campo De Santana,Curitiba,0,5,150,2,29500000.0
Apartamento,Uberaba,Curitiba,1,3,92,2,29500000.0
Apartamento,Tingui,Curitiba,1,3,76,1,29500000.0
Casa,Neves,Ponta Grossa,0,2,123,1,29500000.0
Apartamento,Saguaçu,Joinville,1,2,87,1,29500000.0
Casa,Cidade Industrial,Curitiba,1,2,70,1,29500000.0
Apartamento,Santa Cândida,Curitiba,1,3,93,1,29500000.0
Apartamento,Portão,Curitiba,1,3,104,2,29500000.0
Apartamento,Saguaçu,Joinville,1,2,87,1,29500000.0
Apartamento,Água Verde,Curitiba,0,2,67,1,29500000.0
Apartamento,Xaxim,Curitiba,1,2,101,2,29500000.0
Apartamento,Centro,Curitiba,0,1,43,0,29500000.0
Apartamento,Portão,Curitiba,0,1,44,1,29500000.0
Casa,São Sebastião,São José Dos Pinhais,4,3,120,1,29500000.0
Apartamento,Pinheirinho,Curitiba,1,3,75,1,29500000.0
Casa,Cidade Industrial,Curitiba,2,3,70,1,29500000.0
Garden,Água Verde,Curitiba,0,1,100,1,29354476.0
Casa,Santa Cândida,Curitiba,1,2,48,1,29294395.0
Sobrado,Uberaba,Curitiba,4,3,150,3,29200000.0
Apartamento,Água Verde,Curitiba,1,1,55,1,29000000.0
Casa,Balneário Santa Terezinha,Pontal Do Paraná,2,2,53,2,29000000.0
Casa,Guarani,Colombo,4,3,150,2,29000000.0
Apartamento,Tingui,Curitiba,1,2,64,1,29000000.0
Apartamento,Afonso Pena,São José Dos Pinhais,1,3,77,1,29000000.0
Casa,Vila Torres I,Campo Largo,1,3,160,2,29000000.0
Casa,Guatupê,São José Dos Pinhais,2,3,62,1,29000000.0
